panel,panel_title,metric,metric_label,method,method_label,source_variant,value,source_file,tier,task,seed,run_id,unit,config
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.051192,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,beta_to_alphaL,R001,alanine_transport__beta_to_alphaL__short_remd_mbar__R001__default,fraction,configs/experiments/alanine_transport/beta_to_alphaL/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.058272,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,beta_to_alphaL,R002,alanine_transport__beta_to_alphaL__short_remd_mbar__R002__default,fraction,configs/experiments/alanine_transport/beta_to_alphaL/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.055311,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,beta_to_alphaL,R003,alanine_transport__beta_to_alphaL__short_remd_mbar__R003__default,fraction,configs/experiments/alanine_transport/beta_to_alphaL/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.089855,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,beta_to_alphaL,R004,alanine_transport__beta_to_alphaL__short_remd_mbar__R004__default,fraction,configs/experiments/alanine_transport/beta_to_alphaL/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.068348,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,beta_to_alphaL,R005,alanine_transport__beta_to_alphaL__short_remd_mbar__R005__default,fraction,configs/experiments/alanine_transport/beta_to_alphaL/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.051963,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R001,alanine_transport__alphaL_to_beta__deterministic__R001__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.04674,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R002,alanine_transport__alphaL_to_beta__deterministic__R002__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.054971,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R003,alanine_transport__alphaL_to_beta__deterministic__R003__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.062558,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R004,alanine_transport__alphaL_to_beta__deterministic__R004__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.051261,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R005,alanine_transport__alphaL_to_beta__deterministic__R005__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.192699,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R001,alanine_transport__alphaL_to_beta__fixed_noise__R001__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/fixed_noise.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.1802,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R002,alanine_transport__alphaL_to_beta__fixed_noise__R002__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/fixed_noise.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.183736,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R003,alanine_transport__alphaL_to_beta__fixed_noise__R003__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/fixed_noise.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.188881,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R004,alanine_transport__alphaL_to_beta__fixed_noise__R004__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/fixed_noise.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.176661,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R005,alanine_transport__alphaL_to_beta__fixed_noise__R005__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/fixed_noise.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,noisde,NoiSDE,pnedb,0.045026,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R001,alanine_transport__alphaL_to_beta__pnedb__R001__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/pnedb.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,noisde,NoiSDE,pnedb,0.031768,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R002,alanine_transport__alphaL_to_beta__pnedb__R002__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/pnedb.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,noisde,NoiSDE,pnedb,0.026337,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R003,alanine_transport__alphaL_to_beta__pnedb__R003__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/pnedb.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,noisde,NoiSDE,pnedb,0.037335,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R004,alanine_transport__alphaL_to_beta__pnedb__R004__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/pnedb.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,noisde,NoiSDE,pnedb,0.038805,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R005,alanine_transport__alphaL_to_beta__pnedb__R005__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/pnedb.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.069062,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R001,alanine_transport__alphaL_to_beta__short_remd_mbar__R001__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.071529,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R002,alanine_transport__alphaL_to_beta__short_remd_mbar__R002__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.069796,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R003,alanine_transport__alphaL_to_beta__short_remd_mbar__R003__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.081635,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R004,alanine_transport__alphaL_to_beta__short_remd_mbar__R004__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.074642,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_beta,R005,alanine_transport__alphaL_to_beta__short_remd_mbar__R005__default,fraction,configs/experiments/alanine_transport/alphaL_to_beta/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.047958,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R001,alanine_transport__alphaL_to_PII__deterministic__R001__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.054449,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R002,alanine_transport__alphaL_to_PII__deterministic__R002__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.055198,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R003,alanine_transport__alphaL_to_PII__deterministic__R003__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.051772,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R004,alanine_transport__alphaL_to_PII__deterministic__R004__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.053881,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R005,alanine_transport__alphaL_to_PII__deterministic__R005__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.170214,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R001,alanine_transport__alphaL_to_PII__fixed_noise__R001__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/fixed_noise.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.178128,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R002,alanine_transport__alphaL_to_PII__fixed_noise__R002__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/fixed_noise.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.179824,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R003,alanine_transport__alphaL_to_PII__fixed_noise__R003__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/fixed_noise.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.180675,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R004,alanine_transport__alphaL_to_PII__fixed_noise__R004__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/fixed_noise.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.172704,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R005,alanine_transport__alphaL_to_PII__fixed_noise__R005__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/fixed_noise.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,noisde,NoiSDE,pnedb,0.047063,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R001,alanine_transport__alphaL_to_PII__pnedb__R001__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/pnedb.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,noisde,NoiSDE,pnedb,0.038942,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R002,alanine_transport__alphaL_to_PII__pnedb__R002__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/pnedb.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,noisde,NoiSDE,pnedb,0.040428,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R003,alanine_transport__alphaL_to_PII__pnedb__R003__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/pnedb.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,noisde,NoiSDE,pnedb,0.03868,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R004,alanine_transport__alphaL_to_PII__pnedb__R004__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/pnedb.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,noisde,NoiSDE,pnedb,0.039637,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R005,alanine_transport__alphaL_to_PII__pnedb__R005__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/pnedb.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.061047,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R001,alanine_transport__alphaL_to_PII__short_remd_mbar__R001__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.059582,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R002,alanine_transport__alphaL_to_PII__short_remd_mbar__R002__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.062279,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R003,alanine_transport__alphaL_to_PII__short_remd_mbar__R003__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.053408,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R004,alanine_transport__alphaL_to_PII__short_remd_mbar__R004__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,short_remd_mbar,Short REMD/MBAR,short_remd_mbar,0.060598,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,alphaL_to_PII,R005,alanine_transport__alphaL_to_PII__short_remd_mbar__R005__default,fraction,configs/experiments/alanine_transport/alphaL_to_PII/short_remd_mbar.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.039236,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,PII_to_alphaL,R001,alanine_transport__PII_to_alphaL__deterministic__R001__default,fraction,configs/experiments/alanine_transport/PII_to_alphaL/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.057549,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,PII_to_alphaL,R002,alanine_transport__PII_to_alphaL__deterministic__R002__default,fraction,configs/experiments/alanine_transport/PII_to_alphaL/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.051218,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,PII_to_alphaL,R003,alanine_transport__PII_to_alphaL__deterministic__R003__default,fraction,configs/experiments/alanine_transport/PII_to_alphaL/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.039498,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,PII_to_alphaL,R004,alanine_transport__PII_to_alphaL__deterministic__R004__default,fraction,configs/experiments/alanine_transport/PII_to_alphaL/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,deterministic,Deterministic,deterministic,0.052142,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,PII_to_alphaL,R005,alanine_transport__PII_to_alphaL__deterministic__R005__default,fraction,configs/experiments/alanine_transport/PII_to_alphaL/deterministic.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.174779,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,PII_to_alphaL,R001,alanine_transport__PII_to_alphaL__fixed_noise__R001__default,fraction,configs/experiments/alanine_transport/PII_to_alphaL/fixed_noise.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.166754,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,PII_to_alphaL,R002,alanine_transport__PII_to_alphaL__fixed_noise__R002__default,fraction,configs/experiments/alanine_transport/PII_to_alphaL/fixed_noise.yaml
B,Alanine transport,R_high_E,$R_{\mathrm{high\!-\!E}}$,fixed_noise,Fixed noise,fixed_noise,0.174261,data/processed/seed_level/alanine_transport_results.csv,alanine_transport,PII_to_alphaL,R003,alanine_transport__PII_to_alphaL__fixed_noise__R003__default,fraction,configs/experiments/alanine_transport/PII_to_alphaL/fixed_noise.yaml
